/global_subject_pose.translation.x ,/global_subject_pose.translation.y ,/global_subject_pose.translation.z ,/global_subject_pose.rotation.x ,/global_subject_pose.rotation.y ,/global_subject_pose.rotation.z ,/relative_subject_pose.translation.x ,/relative_subject_pose.translation.y ,/relative_subject_pose.translation.z ,/relative_subject_pose.rotation.x ,/relative_subject_pose.rotation.y ,/relative_subject_pose.rotation.z ,/task_waypose.translation.x ,/task_waypose.translation.y ,/task_waypose.translation.z ,/task_waypose.rotation.x ,/task_waypose.rotation.y ,/task_waypose.rotation.z
0.970405036507 , 0.025784264696 , 0.996949007459 , -0.00423542608029 , 0.0196593938286 , 6.0874789481 , 0.152998930748 , 0.020135259955 , 0.996858541187 , -0.122666702956 , -3.06617906991 , 6.05111520111 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.970593636845 , 0.0257705808739 , 0.996937170238 , -0.00584314772094 , 0.022711134048 , 6.09026078915 , 0.152998930748 , 0.020135259955 , 0.996858541187 , -0.122666702956 , -3.06617906991 , 6.05111520111 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.970391664862 , 0.0261867906102 , 0.996966503084 , -0.00779332701609 , 0.020325686186 , 6.08993247224 , 0.152998930748 , 0.020135259955 , 0.996858541187 , -0.122666702956 , -3.06617906991 , 6.05111520111 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.970710052101 , 0.0263339875237 , 0.997137811749 , -0.0083745971338 , 0.0231576282137 , 6.0898419365 , 0.152998930748 , 0.020135259955 , 0.996858541187 , -0.122666702956 , -3.06617906991 , 6.05111520111 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.96975443976 , 0.0263965590286 , 0.99695442376 , -0.00950396460569 , 0.0193973526085 , 6.07231574608 , 0.152998930748 , 0.020135259955 , 0.996858541187 , -0.122666702956 , -3.06617906991 , 6.05111520111 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.970623422714 , 0.0263036950307 , 0.997296509761 , -0.00589087052774 , 0.0201342189096 , 6.09048545724 , 0.152998930748 , 0.020135259955 , 0.996858541187 , -0.122666702956 , -3.06617906991 , 6.05111520111 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.970573602641 , 0.0264624218868 , 0.997119140958 , -0.00685108926448 , 0.025276464857 , 6.08950244008 , 0.152998930748 , 0.020135259955 , 0.996858541187 , -0.122666702956 , -3.06617906991 , 6.05111520111 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.970690751198 , 0.0266254671091 , 0.997294052386 , -0.00995429535664 , 0.0208895773502 , 6.08789400299 , 0.149828753858 , 0.0240871951916 , 0.997119140958 , -0.123329419309 , -3.06530028703 , 6.04914932532 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.969933745336 , 0.0269165043989 , 0.997109375859 , -0.0125200155999 , 0.0231574929275 , 6.07024385812 , 0.149828753858 , 0.0240871951916 , 0.997119140958 , -0.123329419309 , -3.06530028703 , 6.04914932532 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.970897577712 , 0.0270524862413 , 0.997344727745 , -0.00514155533989 , 0.0221657164889 , 6.08902604427 , 0.149828753858 , 0.0240871951916 , 0.997119140958 , -0.123329419309 , -3.06530028703 , 6.04914932532 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.970841294629 , 0.0269889039351 , 0.997557637312 , -0.0065653771765 , 0.0245991971061 , 6.09028729685 , 0.149828753858 , 0.0240871951916 , 0.997119140958 , -0.123329419309 , -3.06530028703 , 6.04914932532 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.970910628673 , 0.02722245877 , 0.997460532184 , -0.0037347643904 , 0.0224542945286 , 6.08789233979 , 0.149828753858 , 0.0240871951916 , 0.997119140958 , -0.123329419309 , -3.06530028703 , 6.04914932532 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.970908591861 , 0.0273524266991 , 0.997239144798 , -0.0116023545384 , 0.0250884675882 , 6.08913518323 , 0.149828753858 , 0.0240871951916 , 0.997119140958 , -0.123329419309 , -3.06530028703 , 6.04914932532 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971026389703 , 0.0274844994398 , 0.997644818911 , -0.0075851631894 , 0.0262964696445 , 6.08886132225 , 0.149867507522 , 0.023744134853 , 0.997239144798 , -0.124908212059 , -3.06395609466 , 6.04861222632 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971167421713 , 0.0276334880375 , 0.997633392831 , -0.00769908906489 , 0.023801021074 , 6.08801442115 , 0.149867507522 , 0.023744134853 , 0.997239144798 , -0.124908212059 , -3.06395609466 , 6.04861222632 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971158583644 , 0.0279793970388 , 0.997750992196 , -0.00691291087561 , 0.0256897198137 , 6.08973743216 , 0.149867507522 , 0.023744134853 , 0.997239144798 , -0.124908212059 , -3.06395609466 , 6.04861222632 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971041055776 , 0.0277788136036 , 0.997775267635 , -0.00545096568076 , 0.0207183304777 , 6.09081381454 , 0.149867507522 , 0.023744134853 , 0.997239144798 , -0.124908212059 , -3.06395609466 , 6.04861222632 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.970324033635 , 0.028107259151 , 0.99752088214 , -0.00214211257423 , 0.0210549499871 , 6.07031549764 , 0.149867507522 , 0.023744134853 , 0.997239144798 , -0.124908212059 , -3.06395609466 , 6.04861222632 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.970528470451 , 0.0284441638009 , 0.998087566832 , -0.00906958088112 , 0.0208682772561 , 6.07037529748 , 0.149867507522 , 0.023744134853 , 0.997239144798 , -0.124908212059 , -3.06395609466 , 6.04861222632 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.970412204398 , 0.0284162283272 , 0.997754415108 , -0.00930181352323 , 0.0215999445361 , 6.07026866315 , 0.149867507522 , 0.023744134853 , 0.997239144798 , -0.124908212059 , -3.06395609466 , 6.04861222632 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.97147464464 , 0.02849669802 , 0.997987621153 , -0.00715315642015 , 0.0235086795942 , 6.08755829224 , 0.149867507522 , 0.023744134853 , 0.997239144798 , -0.124908212059 , -3.06395609466 , 6.04861222632 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971393788532 , 0.0285692371671 , 0.99803010439 , -0.00716994038634 , 0.0228090938789 , 6.08860927616 , 0.152268421444 , 0.0239806035296 , 0.997754415108 , -0.122884100699 , -3.06522953619 , 6.04811397042 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.970682973807 , 0.0287739126898 , 0.997970884367 , -0.00587284202865 , 0.0229428055291 , 6.07028671837 , 0.152268421444 , 0.0239806035296 , 0.997754415108 , -0.122884100699 , -3.06522953619 , 6.04811397042 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.97156408465 , 0.0287187700567 , 0.998013348336 , -0.00461144315491 , 0.022221809645 , 6.08730289271 , 0.152268421444 , 0.0239806035296 , 0.997754415108 , -0.122884100699 , -3.06522953619 , 6.04811397042 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.97068515926 , 0.0290083854353 , 0.998118809742 , -0.00560656374734 , 0.0228290166096 , 6.07125565871 , 0.152268421444 , 0.0239806035296 , 0.997754415108 , -0.122884100699 , -3.06522953619 , 6.04811397042 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971716130137 , 0.0289827228764 , 0.998272438866 , -0.00695494128128 , 0.0223871849417 , 6.08768501229 , 0.152268421444 , 0.0239806035296 , 0.997754415108 , -0.122884100699 , -3.06522953619 , 6.04811397042 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.970769376646 , 0.0293363563528 , 0.998209809449 , -0.00717586832069 , 0.0233007583375 , 6.07373749637 , 0.152268421444 , 0.0239806035296 , 0.997754415108 , -0.122884100699 , -3.06522953619 , 6.04811397042 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.970926560231 , 0.0290558171612 , 0.998305774841 , -0.00671527545737 , 0.0224527819443 , 6.07027828975 , 0.151757648099 , 0.0254707916328 , 0.998209809449 , -0.120230455611 , -3.06678373017 , 6.04689589545 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.970909641496 , 0.029123014368 , 0.998446084655 , -0.00282962868563 , 0.0222765334217 , 6.0639635715 , 0.151757648099 , 0.0254707916328 , 0.998209809449 , -0.120230455611 , -3.06678373017 , 6.04689589545 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971030708986 , 0.0294454913452 , 0.998454298196 , -0.00457850193864 , 0.0194426222956 , 6.0711371888 , 0.151757648099 , 0.0254707916328 , 0.998209809449 , -0.120230455611 , -3.06678373017 , 6.04689589545 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971029568582 , 0.0294638523489 , 0.998521250968 , -0.00709839346969 , 0.0225592565604 , 6.06710257274 , 0.151757648099 , 0.0254707916328 , 0.998209809449 , -0.120230455611 , -3.06678373017 , 6.04689589545 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971144011102 , 0.0296983296509 , 0.998579709406 , -0.00699956936348 , 0.0232846467457 , 6.06864815183 , 0.151757648099 , 0.0254707916328 , 0.998209809449 , -0.120230455611 , -3.06678373017 , 6.04689589545 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971169136776 , 0.0296208987112 , 0.998774066683 , -0.00548060480118 , 0.0205679217509 , 6.06949219769 , 0.151757648099 , 0.0254707916328 , 0.998209809449 , -0.120230455611 , -3.06678373017 , 6.04689589545 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971091766869 , 0.0298509971108 , 0.998587761034 , -0.00795997307353 , 0.0245619553707 , 6.07080976257 , 0.151757648099 , 0.0254707916328 , 0.998209809449 , -0.120230455611 , -3.06678373017 , 6.04689589545 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971407307415 , 0.0300828865423 , 0.998810382871 , -0.00263030619038 , 0.0171265851259 , 6.0676467599 , 0.154390044508 , 0.0272557756878 , 0.998587761034 , -0.113845522504 , -3.07074488521 , 6.0454074636 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971478420034 , 0.0300158992226 , 0.999050292349 , -0.00474992294574 , 0.0259178246457 , 6.06768919158 , 0.154390044508 , 0.0272557756878 , 0.998587761034 , -0.113845522504 , -3.07074488521 , 6.0454074636 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971404407209 , 0.0300172644662 , 0.998705825277 , -0.00852344247834 , 0.0231353428042 , 6.06734548116 , 0.154390044508 , 0.0272557756878 , 0.998587761034 , -0.113845522504 , -3.07074488521 , 6.0454074636 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971563769289 , 0.0304591722103 , 0.998966255083 , -0.00688282152063 , 0.0232729615483 , 6.07021305543 , 0.154390044508 , 0.0272557756878 , 0.998587761034 , -0.113845522504 , -3.07074488521 , 6.0454074636 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971576497741 , 0.0302248919475 , 0.999118086 , -0.00696490337436 , 0.0220066349591 , 6.07055520297 , 0.154390044508 , 0.0272557756878 , 0.998587761034 , -0.113845522504 , -3.07074488521 , 6.0454074636 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971720792306 , 0.0302795209383 , 0.99906996623 , -0.00053824999698 , 0.0288092191494 , 6.06859176376 , 0.154390044508 , 0.0272557756878 , 0.998587761034 , -0.113845522504 , -3.07074488521 , 6.0454074636 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971980051705 , 0.0305393203515 , 0.999370420102 , -0.000526513888391 , 0.0187106435017 , 6.06521988134 , 0.154390044508 , 0.0272557756878 , 0.998587761034 , -0.113845522504 , -3.07074488521 , 6.0454074636 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.971944860442 , 0.0307562046313 , 0.99933435873 , -0.0046334517818 , 0.0241528075227 , 6.06801974742 , 0.153971720928 , 0.0292226360497 , 0.999370420102 , -0.123383985916 , -3.06473927096 , 6.04441373592 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.972123693351 , 0.030806445016 , 0.999450101804 , -0.0042587183972 , 0.0235934782522 , 6.06616096643 , 0.153971720928 , 0.0292226360497 , 0.999370420102 , -0.123383985916 , -3.06473927096 , 6.04441373592 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.972022080149 , 0.0309986305493 , 0.999774962615 , -0.00656538962624 , 0.01515794524 , 6.07280551902 , 0.153971720928 , 0.0292226360497 , 0.999370420102 , -0.123383985916 , -3.06473927096 , 6.04441373592 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.972279563791 , 0.031020320277 , 0.999979392836 , -0.00274743296051 , 0.0167300563043 , 6.0686696488 , 0.153971720928 , 0.0292226360497 , 0.999370420102 , -0.123383985916 , -3.06473927096 , 6.04441373592 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.972789883254 , 0.0311274131659 , 1.00031267204 , -0.0039148781018 , 0.0072815562994 , 6.06509292568 , 0.153971720928 , 0.0292226360497 , 0.999370420102 , -0.123383985916 , -3.06473927096 , 6.04441373592 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.972448150672 , 0.0312632010663 , 0.999679841972 , 0.00105749192696 , 0.0189446203194 , 6.06761827871 , 0.153971720928 , 0.0292226360497 , 0.999370420102 , -0.123383985916 , -3.06473927096 , 6.04441373592 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.972689212953 , 0.0312485371893 , 0.999686778983 , -0.00728910414654 , 0.0206440137783 , 6.0665234357 , 0.153971720928 , 0.0292226360497 , 0.999370420102 , -0.123383985916 , -3.06473927096 , 6.04441373592 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.972891555396 , 0.0314609521045 , 1.00002517324 , -0.00321141401094 , 0.0241891044501 , 6.06836740402 , 0.153971720928 , 0.0292226360497 , 0.999370420102 , -0.123383985916 , -3.06473927096 , 6.04441373592 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.972921223282 , 0.0313936253151 , 0.999954698455 , 0.00052160321713 , 0.025615920095 , 6.06747706571 , 0.153873811315 , 0.0312698754011 , 1.00002517324 , -0.130579444867 , -3.06013553253 , 6.04328853818 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.973202398673 , 0.0314751913512 , 1.00005837583 , 0.000480066172062 , 0.0250642335133 , 6.0662705138 , 0.153873811315 , 0.0312698754011 , 1.00002517324 , -0.130579444867 , -3.06013553253 , 6.04328853818 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.97312268161 , 0.0316441488285 , 1.00014797897 , -0.00163651113485 , 0.0235283994456 , 6.06882393769 , 0.153873811315 , 0.0312698754011 , 1.00002517324 , -0.130579444867 , -3.06013553253 , 6.04328853818 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.973285977484 , 0.0316871722207 , 1.00026997868 , -0.00256261160879 , 0.025710483808 , 6.06834306715 , 0.153873811315 , 0.0312698754011 , 1.00002517324 , -0.130579444867 , -3.06013553253 , 6.04328853818 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.973516858008 , 0.0318602477538 , 1.00036948817 , -0.00161346622592 , 0.0256798166804 , 6.06851065124 , 0.153873811315 , 0.0312698754011 , 1.00002517324 , -0.130579444867 , -3.06013553253 , 6.04328853818 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.973511757472 , 0.031917370003 , 1.00035253086 , -0.00394418001052 , 0.0234076263789 , 6.07009694602 , 0.153873811315 , 0.0312698754011 , 1.00002517324 , -0.130579444867 , -3.06013553253 , 6.04328853818 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.973666192178 , 0.0319780690441 , 1.00055199318 , 0.00117465829077 , 0.0251207005527 , 6.06822827006 , 0.153873811315 , 0.0312698754011 , 1.00002517324 , -0.130579444867 , -3.06013553253 , 6.04328853818 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.974005612831 , 0.0320088829456 , 1.00062729951 , 0.00093652742382 , 0.0266126899816 , 6.06823244881 , 0.153873811315 , 0.0312698754011 , 1.00002517324 , -0.130579444867 , -3.06013553253 , 6.04328853818 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.973875743937 , 0.0321095260998 , 1.0005663817 , -0.000688485232004 , 0.021611725139 , 6.06817340126 , 0.151704886183 , 0.0298501131947 , 1.00055199318 , -0.126219961035 , -3.06283036882 , 6.04328046631 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.974149367017 , 0.0321261339444 , 1.00079574498 , -0.0105514673426 , 0.0203083301233 , 6.0676729857 , 0.151704886183 , 0.0298501131947 , 1.00055199318 , -0.126219961035 , -3.06283036882 , 6.04328046631 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.975191928249 , 0.0323281475725 , 1.00093037275 , -0.00126153221288 , 0.0245110318221 , 6.08628760562 , 0.151704886183 , 0.0298501131947 , 1.00055199318 , -0.126219961035 , -3.06283036882 , 6.04328046631 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.975161406383 , 0.0322088649557 , 1.00111339726 , -0.000606077127864 , 0.0210749958607 , 6.08629739341 , 0.151704886183 , 0.0298501131947 , 1.00055199318 , -0.126219961035 , -3.06283036882 , 6.04328046631 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.974380405875 , 0.0323216479828 , 1.00087746757 , -0.0011471653278 , 0.026400253936 , 6.06766871597 , 0.151704886183 , 0.0298501131947 , 1.00055199318 , -0.126219961035 , -3.06283036882 , 6.04328046631 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.975570142817 , 0.0323089765512 , 1.00117844483 , -0.0041756980579 , 0.0196836311805 , 6.08477476749 , 0.152922660542 , 0.030572564706 , 1.00087746757 , -0.12939666341 , -3.06082173904 , 6.04217294947 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.974669954683 , 0.0325646669323 , 1.00099130834 , -0.00426407602021 , 0.0204770297601 , 6.0660088529 , 0.152922660542 , 0.030572564706 , 1.00087746757 , -0.12939666341 , -3.06082173904 , 6.04217294947 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.975074764755 , 0.0327990486977 , 1.00151238857 , -0.000572797531631 , 0.0270249295497 , 6.06974916269 , 0.152922660542 , 0.030572564706 , 1.00087746757 , -0.12939666341 , -3.06082173904 , 6.04217294947 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.974900773427 , 0.032796698302 , 1.00142378886 , -0.000218382459424 , 0.0210964966053 , 6.06741089741 , 0.152922660542 , 0.030572564706 , 1.00087746757 , -0.12939666341 , -3.06082173904 , 6.04217294947 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.975021650069 , 0.0328137163716 , 1.00143122758 , -0.00316503559293 , 0.024240255574 , 6.06705271988 , 0.152922660542 , 0.030572564706 , 1.00087746757 , -0.12939666341 , -3.06082173904 , 6.04217294947 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.975249311091 , 0.0327925840375 , 1.00157265175 , -0.0029611263767 , 0.0197691322499 , 6.06492737114 , 0.152922660542 , 0.030572564706 , 1.00087746757 , -0.12939666341 , -3.06082173904 , 6.04217294947 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.975247564906 , 0.0328866698888 , 1.00157557046 , -0.00245051091383 , 0.024528595765 , 6.06734779046 , 0.152922660542 , 0.030572564706 , 1.00087746757 , -0.12939666341 , -3.06082173904 , 6.04217294947 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.975505983659 , 0.0328925292746 , 1.00149389382 , -0.00197568582029 , 0.0192195168825 , 6.06681384918 , 0.152922660542 , 0.030572564706 , 1.00087746757 , -0.12939666341 , -3.06082173904 , 6.04217294947 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.975435872013 , 0.0331692399692 , 1.00169097638 , -0.00665230283045 , 0.0234024464158 , 6.07063132809 , 0.153506764842 , 0.0316352061416 , 1.00149389382 , -0.128214295163 , -3.06150852855 , 6.04139904578 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.975698686424 , 0.0329383297544 , 1.00191427395 , -0.00414299262143 , 0.0242407823753 , 6.06580361033 , 0.153506764842 , 0.0316352061416 , 1.00149389382 , -0.128214295163 , -3.06150852855 , 6.04139904578 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.975826438944 , 0.0329589733822 , 1.00173602206 , -0.000833917479683 , 0.0208765992041 , 6.06388959462 , 0.153506764842 , 0.0316352061416 , 1.00149389382 , -0.128214295163 , -3.06150852855 , 6.04139904578 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.975815656581 , 0.0333271523663 , 1.00199699443 , -0.00834697393573 , 0.0231919135479 , 6.06759918106 , 0.153506764842 , 0.0316352061416 , 1.00149389382 , -0.128214295163 , -3.06150852855 , 6.04139904578 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.97602759073 , 0.0331774288263 , 1.00189633598 , -0.00490245267331 , 0.0200289449367 , 6.06595002151 , 0.153506764842 , 0.0316352061416 , 1.00149389382 , -0.128214295163 , -3.06150852855 , 6.04139904578 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.975943104873 , 0.0334109356211 , 1.00194803494 , -0.00650390901967 , 0.0115107749335 , 6.06666961382 , 0.153506764842 , 0.0316352061416 , 1.00149389382 , -0.128214295163 , -3.06150852855 , 6.04139904578 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.976272788229 , 0.0330599383375 , 1.0024138347 , -0.00295237958045 , 0.0185956671171 , 6.06692417804 , 0.154024601903 , 0.0323119440349 , 1.00194803494 , -0.129080444376 , -3.06096030114 , 6.0411284948 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
0.976395352754 , 0.0332304023165 , 1.0020174431 , 0.00154252506405 , 0.0229764596496 , 6.06417613355 , 0.154024601903 , 0.0323119440349 , 1.00194803494 , -0.129080444376 , -3.06096030114 , 6.0411284948 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
